episodes,log-sigs-mean,episode-length-std,log-pi-max,FinalGoalDistanceMin,time-eval,return-min,qf1-std,FinalArmDistanceAvg,epoch,FinalGoalDistanceStd,policy-mus-std,vf-std,max-path-return,policy-mus-min,log-sigs-max,FinalArmDistanceStd,qf2-avg,time-train,last-path-return,log-sigs-std,FinalArmDistanceMin,time-sample,vf-avg,log-pi-mean,episode-length-avg,mean-qf-diff,mean-sq-bellman-error2,time-total,mean-sq-bellman-error1,FinalGoalDistanceMax,qf1-avg,return-max,FinalGoalDistanceAvg,return-std,qf2-std,log-pi-min,pool-size,policy-mus-mean,FinalArmDistanceMax,episode-length-max,policy-mus-max,total-samples,return-average,log-pi-std,episode-length-min,log-sigs-min
583,-0.270851,0.0,-1.77272,0.0166677910887,5.002748533999693,-126.955136795,56.0447,0.114706474408,174,0.0,0.282941,56.3409,[-329.38210514],-0.930522,-0.0970081,0.0,-43.2058,4.680850046001069,[-841.49459266],0.0725264,0.114706474408,1.859312430035061,-41.3639,-3.23246,300.0,0.847208,1.79908,1864.2788997338466,2.58326,0.0166677910887,-43.2058,-126.955136795,0.0166677910887,0.0,56.0447,-7.66644,175000,-0.0844688,0.114706474408,300,0.772268,175000,-126.955136795,1.13697,300,-0.417076
586,-0.252119,0.0,-1.8648,0.00543104813935,5.002853358000721,-121.924700768,61.5874,0.135691504871,175,0.0,0.282413,61.4517,[-329.38210514],-0.80726,-0.09531,0.0,-30.3758,3.9481668429634738,[-428.17576636],0.0793558,0.135691504871,1.420176210023783,-29.0752,-3.54993,300.0,0.703415,1.05021,1874.6606356748325,1.14944,0.00543104813935,-30.3758,-121.924700768,0.00543104813935,0.0,61.5874,-7.07144,176000,-0.0560872,0.135691504871,300,0.709126,176000,-121.924700768,1.18266,300,-0.430957
590,-0.259709,0.0,-1.84787,0.00756280307928,5.017786230999263,-120.404941116,61.1325,0.11728023378,176,0.0,0.258947,60.9509,[-329.38210514],-0.74187,-0.0783839,0.0,-40.4721,4.224660702977417,[-344.62739813],0.0771142,0.11728023378,1.4850914620074036,-39.2779,-3.53055,300.0,0.754534,0.88367,1885.3875434388174,1.60959,0.00756280307928,-40.4721,-120.404941116,0.00756280307928,0.0,61.1325,-7.25657,177000,-0.06509,0.11728023378,300,0.74868,177000,-120.404941116,1.20956,300,-0.412781
593,-0.248718,0.0,-1.74168,0.0164906299824,5.026127627001188,-116.259312816,64.1125,0.182155387945,177,0.0,0.277532,64.2368,[-329.38210514],-0.870959,-0.102387,0.0,-31.5141,4.9582978609923885,[-644.35423871],0.0815814,0.182155387945,1.9250585000081628,-29.5365,-3.42973,300.0,0.729014,0.688695,1897.2911328148184,0.714637,0.0164906299824,-31.5141,-116.259312816,0.0164906299824,0.0,64.1125,-11.8857,178000,-0.0509167,0.182155387945,300,0.821606,178000,-116.259312816,1.3743,300,-0.425379
596,-0.263139,0.0,-1.82295,0.0133769509219,5.010993055000654,-125.034254668,61.8106,0.113329822221,178,0.0,0.27988,61.4635,[-329.38210514],-0.879812,-0.0811727,0.0,-41.4522,4.14616751099129,[-385.67458055],0.0813039,0.113329822221,1.5296607989948825,-39.4312,-3.43896,300.0,0.728551,0.470963,1907.9660827988027,0.545255,0.0133769509219,-41.4522,-125.034254668,0.0133769509219,0.0,61.8106,-7.34435,179000,-0.0626519,0.113329822221,300,0.620598,179000,-125.034254668,1.22779,300,-0.425538
600,-0.254991,0.0,-1.72637,0.0171686253608,5.000391314000808,-153.612754207,58.4861,0.112842326227,179,0.0,0.326904,58.2578,[-329.38210514],-0.917344,-0.105978,0.0,-35.4931,3.7636469390017737,[-424.14426031],0.079153,0.112842326227,1.3880515090113477,-33.1749,-3.6214,300.0,0.838569,0.654754,1918.120674379812,0.751819,0.0171686253608,-35.4931,-153.612754207,0.0171686253608,0.0,58.4861,-10.7226,180000,-0.082272,0.112842326227,300,0.742559,180000,-153.612754207,1.50632,300,-0.428335
603,-0.270714,0.0,-1.61974,0.0138843677848,5.003275181999925,-124.865996545,59.6445,0.142102519929,180,0.0,0.310344,59.6967,[-323.79852524],-0.983593,-0.0938672,0.0,-38.6918,3.6313208650044544,[-323.79852524],0.0844799,0.142102519929,1.2242429280049691,-36.4091,-3.45353,300.0,0.821557,2.05117,1927.9718681278246,2.40224,0.0138843677848,-38.6918,-124.865996545,0.0138843677848,0.0,59.6445,-9.31021,181000,-0.0778404,0.142102519929,300,0.925781,181000,-124.865996545,1.35266,300,-0.432466
606,-0.261323,0.0,-1.89139,0.00420636933398,4.9991730189995,-127.019561652,61.6432,0.120979531425,181,0.0,0.288113,61.4752,[-323.79852524],-0.857626,-0.11684,0.0,-42.4377,4.255598771967925,[-399.04832262],0.0783399,0.120979531425,1.5592531290167244,-39.9265,-3.45514,300.0,0.854171,0.839488,1938.7974509788037,0.635332,0.00420636933398,-42.4377,-127.019561652,0.00420636933398,0.0,61.6432,-8.68503,182000,-0.0439914,0.120979531425,300,0.778495,182000,-127.019561652,1.14206,300,-0.416748
610,-0.256571,0.0,-1.78839,0.0180656629072,5.023846827001762,-148.558794449,60.0336,0.117067379146,182,0.0,0.279735,59.88,[-323.79852524],-0.919918,-0.0674222,0.0,-38.2622,4.544568225985131,[-446.07050734],0.0754839,0.117067379146,1.7731120299540635,-36.1748,-3.34672,300.0,0.85063,0.96843,1950.121152943746,1.14419,0.0180656629072,-38.2622,-148.558794449,0.0180656629072,0.0,60.0336,-6.71635,183000,-0.0703608,0.117067379146,300,0.671382,183000,-148.558794449,0.975276,300,-0.396312
613,-0.268829,0.0,-1.72829,0.00260617176825,4.999884782999288,-120.771725002,60.7178,0.11621958386,183,0.0,0.284471,60.51,[-323.79852524],-1.11003,-0.077502,0.0,-38.8618,4.191259710012673,[-425.61032647],0.0846387,0.11621958386,1.5261413640073442,-36.7627,-3.33253,300.0,0.774713,0.705459,1960.8508526407677,0.898262,0.00260617176825,-38.8618,-120.771725002,0.00260617176825,0.0,60.7178,-9.93871,184000,-0.0819618,0.11621958386,300,0.725058,184000,-120.771725002,1.16284,300,-0.429708
616,-0.281513,0.0,-1.71446,0.00445902812301,5.018816072999471,-160.410040732,56.204,0.140779182391,184,0.0,0.306339,55.8168,[-323.79852524],-0.801485,-0.114626,0.0,-46.4655,5.049276335961622,[-361.88919868],0.0816654,0.140779182391,1.9608692309993785,-44.417,-3.43864,300.0,0.707791,0.83263,1972.8788665257289,1.05691,0.00445902812301,-46.4655,-160.410040732,0.00445902812301,0.0,56.204,-9.14827,185000,-0.0605825,0.140779182391,300,0.80862,185000,-160.410040732,1.30874,300,-0.425726
620,-0.278947,0.0,-1.78163,0.0177674283466,5.01351328400051,-170.661819312,57.8565,0.11792223189,185,0.0,0.323615,57.9764,[-323.79852524],-0.911769,-0.119579,0.0,-37.1118,4.138097926999762,[-420.38465105],0.0811283,0.11792223189,1.5082567490044312,-35.0271,-3.32817,300.0,0.834377,0.836384,1983.538067919735,0.538907,0.0177674283466,-37.1118,-170.661819312,0.0177674283466,0.0,57.8565,-9.76461,186000,-0.0834497,0.11792223189,300,0.783451,186000,-170.661819312,1.23825,300,-0.445091
623,-0.273483,0.0,-1.57214,0.00382784202494,5.028526095000416,-147.683922186,60.8814,0.125833415503,186,0.0,0.328,60.7448,[-323.79852524],-0.953626,-0.11263,0.0,-34.2324,4.546111435976854,[-522.60520188],0.084154,0.125833415503,1.6904563930002041,-32.1178,-3.33303,300.0,0.90176,0.885555,1994.7961585867088,1.09057,0.00382784202494,-34.2324,-147.683922186,0.00382784202494,0.0,60.8814,-7.58571,187000,-0.0663757,0.125833415503,300,0.93557,187000,-147.683922186,1.1056,300,-0.447913
626,-0.266534,0.0,-1.76867,0.00945941708664,5.01025602199843,-117.569276912,63.769,0.115959702867,187,0.0,0.345779,63.6047,[-323.79852524],-0.820326,-0.105967,0.0,-32.419,3.6510887869881117,[-412.86293333],0.0821466,0.115959702867,1.2754262159378413,-30.3601,-3.50836,300.0,0.809647,0.814381,2004.7383495286358,0.83592,0.00945941708664,-32.419,-117.569276912,0.00945941708664,0.0,63.769,-7.78243,188000,-0.0603002,0.115959702867,300,0.836329,188000,-117.569276912,1.16898,300,-0.438738
630,-0.268341,0.0,-1.83642,0.00136330692995,5.019404020000366,-162.923839882,61.2714,0.124615374218,188,0.0,0.31582,61.3414,[-323.79852524],-0.870175,-0.105809,0.0,-30.3091,3.6806967979900946,[-419.76999605],0.0814515,0.124615374218,1.2455775499893207,-27.6782,-3.42468,300.0,0.979987,0.985031,2014.671650417613,1.46872,0.00136330692995,-30.3091,-162.923839882,0.00136330692995,0.0,61.2714,-10.2368,189000,-0.0850415,0.124615374218,300,0.831292,189000,-162.923839882,1.18012,300,-0.436182
633,-0.261908,0.0,-1.71628,0.00333590676304,5.014157655999952,-140.135896722,63.2624,0.11939384989,189,0.0,0.317555,62.8693,[-323.79852524],-0.840622,-0.113238,0.0,-27.8816,5.041424620032558,[-426.42950317],0.0823971,0.11939384989,1.994024479010477,-25.4667,-3.58316,300.0,0.963791,2.2184,2026.7228107006576,2.16236,0.00333590676304,-27.8816,-140.135896722,0.00333590676304,0.0,63.2624,-10.8383,190000,-0.0842966,0.11939384989,300,0.810183,190000,-140.135896722,1.64012,300,-0.444923
636,-0.275864,0.0,-1.74315,0.0102814143927,5.0096163189991785,-154.85830985,63.8265,0.122908718697,190,0.0,0.339192,63.9725,[-323.79852524],-1.03477,-0.0910206,0.0,-28.1285,4.20351171902621,[-407.71715771],0.0852491,0.122908718697,1.4967504200085386,-25.8333,-3.52998,300.0,0.974304,0.692492,2037.4182161476947,1.86584,0.0102814143927,-28.1285,-154.85830985,0.0102814143927,0.0,63.8265,-10.4197,191000,-0.0870787,0.122908718697,300,0.929785,191000,-154.85830985,1.32728,300,-0.460136
640,-0.263667,0.0,-1.83217,0.0147157769045,5.002323204000277,-134.691471504,67.5537,0.116198192178,191,0.0,0.288623,67.7452,[-323.79852524],-0.765999,-0.113451,0.0,-27.8597,4.772397185994123,[-427.07834178],0.0802286,0.116198192178,1.8172086239719647,-25.3711,-3.49658,300.0,0.919177,0.851031,2049.0197658376546,1.16259,0.0147157769045,-27.8597,-134.691471504,0.0147157769045,0.0,67.5537,-8.07415,192000,-0.0715887,0.116198192178,300,0.873035,192000,-134.691471504,1.33579,300,-0.446291
643,-0.25415,0.0,-1.84919,0.0127211045539,5.017421634000129,-130.76496364,63.5691,0.113195087272,192,0.0,0.318654,63.7096,[-323.79852524],-1.17824,-0.114549,0.0,-26.6325,3.846524215005047,[-469.64556212],0.0779846,0.113195087272,1.4343201730134751,-23.9842,-3.44169,300.0,0.849834,1.28075,2059.316170437676,1.66552,0.0127211045539,-26.6325,-130.76496364,0.0127211045539,0.0,63.5691,-6.42575,193000,-0.123805,0.113195087272,300,0.77004,193000,-130.76496364,1.0423,300,-0.447938
646,-0.257959,0.0,-1.73229,0.0121897804706,5.018308992999664,-176.079743769,66.3162,0.117009725955,193,0.0,0.317786,66.3646,[-323.79852524],-0.951202,-0.0730628,0.0,-28.2043,4.1393842909910745,[-427.85831498],0.0827063,0.117009725955,1.5272910930161743,-25.8718,-3.55164,300.0,0.953446,0.736893,2069.9933156016814,0.86026,0.0121897804706,-28.2043,-176.079743769,0.0121897804706,0.0,66.3162,-8.57705,194000,-0.0903126,0.117009725955,300,0.740361,194000,-176.079743769,1.31397,300,-0.477018
650,-0.268831,0.0,-1.62003,0.0182570953994,5.021474978999322,-144.822726249,60.0174,0.113864267977,194,0.0,0.322649,60.3834,[-323.79852524],-0.826852,-0.0832264,0.0,-42.0437,4.821692397015795,[-929.80693425],0.0768289,0.113864267977,1.9032975130230625,-40.6797,-3.26792,300.0,0.76486,0.888388,2081.7399453307225,0.791578,0.0182570953994,-42.0437,-144.822726249,0.0182570953994,0.0,60.0174,-6.91115,195000,-0.0678964,0.113864267977,300,1.04822,195000,-144.822726249,1.11438,300,-0.47052
653,-0.27135,0.0,-1.75412,0.016164613862,5.011066380999182,-137.411278587,59.0263,0.114023262557,195,0.0,0.312407,58.8685,[-323.79852524],-0.892485,-0.10193,0.0,-37.2072,3.6777536219851754,[-721.8562061],0.0740294,0.114023262557,1.2566122189909947,-35.476,-3.69195,300.0,0.880666,0.633207,2091.682526930699,0.854864,0.016164613862,-37.2072,-137.411278587,0.016164613862,0.0,59.0263,-8.75651,196000,-0.0760331,0.114023262557,300,0.814368,196000,-137.411278587,1.3904,300,-0.439675
656,-0.26852,0.0,-1.9189,0.00965526583692,5.00942064100127,-178.896740785,58.7757,0.113123535676,196,0.0,0.33185,58.4381,[-323.79852524],-0.894701,-0.115066,0.0,-31.8782,3.7628057849906327,[-398.89956584],0.0773508,0.113123535676,1.3682550470002752,-29.438,-3.59226,300.0,0.819546,0.651056,2101.810008872695,0.649431,0.00965526583692,-31.8782,-178.896740785,0.00965526583692,0.0,58.7757,-8.41743,197000,-0.105844,0.113123535676,300,0.955132,197000,-178.896740785,1.31508,300,-0.461297
660,-0.260359,0.0,-1.69088,0.016114386213,5.020286845001465,-146.896179866,63.4455,0.112830888999,197,0.0,0.330378,63.3025,[-323.79852524],-0.895976,-0.0825953,0.0,-26.2011,4.1968882600194775,[-393.75162806],0.078901,0.112830888999,1.565016108999771,-24.053,-3.7008,300.0,0.947289,0.906051,2112.5863217727147,0.861806,0.016114386213,-26.2011,-146.896179866,0.016114386213,0.0,63.4455,-10.4876,198000,-0.104307,0.112830888999,300,0.949188,198000,-146.896179866,1.40244,300,-0.441172
663,-0.268272,0.0,-1.78999,0.00525948426593,4.997325188000104,-142.762547535,63.4577,0.113828215452,198,0.0,0.338053,63.0902,[-323.79852524],-1.01329,-0.128063,0.0,-26.6412,4.198858965999534,[-441.71651],0.0835113,0.113828215452,1.5494676290054485,-23.9487,-3.70096,300.0,0.976549,1.43114,2123.331882113718,1.56297,0.00525948426593,-26.6412,-142.762547535,0.00525948426593,0.0,63.4577,-8.03277,199000,-0.0804223,0.113828215452,300,0.818481,199000,-142.762547535,1.30321,300,-0.464567
666,-0.262779,0.0,-1.80857,0.0135343488551,5.006461867998951,-171.426110022,59.9466,0.112951336909,199,0.0,0.363157,59.5602,[-323.79852524],-0.854958,-0.0995639,0.0,-27.8502,4.715967897021983,[-407.65980072],0.0774236,0.112951336909,1.8308530340291327,-24.8597,-3.51545,300.0,0.918412,1.499,2134.8873980537646,1.51768,0.0135343488551,-27.8502,-171.426110022,0.0135343488551,0.0,59.9466,-8.01238,200000,-0.10159,0.112951336909,300,1.01456,200000,-171.426110022,1.15498,300,-0.457895
670,-0.264231,0.0,-1.75265,0.00871622048369,5.001663066999754,-172.758047795,62.628,0.112841967484,200,0.0,0.3258,62.3794,[-323.79852524],-0.920705,-0.107531,0.0,-21.6404,4.230592921991047,[-462.68768752],0.0779022,0.112841967484,1.5051686340157175,-19.5701,-3.3787,300.0,0.758321,0.525503,2145.6582633477756,0.656308,0.00871622048369,-21.6404,-172.758047795,0.00871622048369,0.0,62.628,-9.59576,201000,-0.0905752,0.112841967484,300,0.805558,201000,-172.758047795,1.19032,300,-0.450623
673,-0.267625,0.0,-1.65982,1.93800308804,5.039963180000996,-624.430220883,65.8601,1.04928699477,201,0.0,0.327248,65.3133,[-323.79852524],-0.726473,-0.0898877,0.0,-29.1388,4.925179829968329,[-748.19345693],0.0791412,1.04928699477,2.0064743120201456,-27.1818,-3.23651,300.0,0.711129,0.516406,2157.5955089757645,0.608549,1.93800308804,-29.1388,-624.430220883,1.93800308804,0.0,65.8601,-9.43387,202000,-0.0502813,1.04928699477,300,0.97117,202000,-624.430220883,1.16471,300,-0.455847
676,-0.254073,0.0,-1.82514,0.0135573398266,5.005628216000332,-162.471174375,65.0727,0.113969286756,202,0.0,0.313088,65.1897,[-323.79852524],-0.873812,-0.0881492,0.0,-30.1138,4.169894953993207,[-383.15143001],0.0771968,0.113969286756,1.5452206249847222,-28.6458,-3.65048,300.0,0.939342,0.886937,2168.310749618742,1.43434,0.0135573398266,-30.1138,-162.471174375,0.0135573398266,0.0,65.0727,-9.21696,203000,-0.0882679,0.113969286756,300,1.01524,203000,-162.471174375,1.26818,300,-0.458869
680,-0.274973,0.0,-1.83849,0.0165480198663,5.0037455519996,-145.661973326,61.7994,0.112982830393,203,0.0,0.338934,61.5453,[-323.79852524],-0.988985,-0.117868,0.0,-27.5553,3.680707725983666,[-393.47510464],0.0769126,0.112982830393,1.276689026008171,-25.7357,-3.30367,300.0,0.738624,1.33842,2178.2728067187345,1.93945,0.0165480198663,-27.5553,-145.661973326,0.0165480198663,0.0,61.7994,-6.5954,204000,-0.110162,0.112982830393,300,0.74239,204000,-145.661973326,0.961304,300,-0.469459
683,-0.266061,0.0,-1.78804,0.0112181579758,5.007931860000099,-149.892260716,63.2924,0.114557234874,204,0.0,0.336097,63.1282,[-323.79852524],-0.825468,-0.113692,0.0,-31.4645,3.7969339180071984,[-421.85624594],0.0799521,0.114557234874,1.347674909966372,-29.7306,-3.4108,300.0,0.652714,0.655998,2188.4262335737058,0.511485,0.0112181579758,-31.4645,-149.892260716,0.0112181579758,0.0,63.2924,-7.14366,205000,-0.0307517,0.114557234874,300,0.820945,205000,-149.892260716,1.14203,300,-0.45129
686,-0.262768,0.0,-1.83417,0.0101420458461,5.012248164000994,-117.607386783,66.7192,0.11326559845,205,0.0,0.299603,66.3479,[-323.79852524],-0.758638,-0.117882,0.0,-31.2976,4.162764649010569,[-422.59621506],0.077518,0.11326559845,1.5323158179980965,-28.8179,-3.60482,300.0,0.815927,1.36496,2199.119974330715,1.03317,0.0101420458461,-31.2976,-117.607386783,0.0101420458461,0.0,66.7192,-8.897,206000,-0.0269518,0.11326559845,300,0.785804,206000,-117.607386783,1.30634,300,-0.459755
690,-0.269849,0.0,-1.75416,0.010050837576,5.004164150001088,-168.102813509,63.4204,0.113106421068,206,0.0,0.339516,63.6382,[-323.79852524],-0.897691,-0.109369,0.0,-24.7919,4.945919285983109,[-441.38170954],0.0780476,0.113106421068,1.9443448989732133,-22.8397,-3.57045,300.0,0.781037,1.24843,2211.0187402386728,0.962538,0.010050837576,-24.7919,-168.102813509,0.010050837576,0.0,63.4204,-9.85702,207000,-0.103655,0.113106421068,300,0.893314,207000,-168.102813509,1.46496,300,-0.491632
693,-0.263171,0.0,-1.65173,0.0142958520969,5.014090519000092,-145.565590791,68.9193,0.115631163719,207,0.0,0.317325,68.9082,[-323.79852524],-0.885745,-0.096954,0.0,-21.9353,4.199655218024418,[-410.75442958],0.0767552,0.115631163719,1.5096824600241234,-19.6996,-3.36873,300.0,0.780914,1.18668,2221.7479956717216,1.66164,0.0142958520969,-21.9353,-145.565590791,0.0142958520969,0.0,68.9193,-10.536,208000,-0.0771238,0.115631163719,300,1.04967,208000,-145.565590791,1.33498,300,-0.480391
696,-0.25921,0.0,-1.74279,0.0101100070196,5.0196948510001675,-168.178350437,60.4341,0.115732436769,208,0.0,0.343966,60.4116,[-323.79852524],-0.995225,-0.0749518,0.0,-23.8465,4.769384182973226,[-824.66529877],0.08189,0.115732436769,1.8263478349945217,-22.219,-3.39704,300.0,0.900221,0.920991,2233.358496995692,1.28023,0.0101100070196,-23.8465,-168.178350437,0.0101100070196,0.0,60.4341,-7.16773,209000,-0.105386,0.115732436769,300,0.755996,209000,-168.178350437,1.12175,300,-0.479008
700,-0.271057,0.0,-1.85803,0.0173914044919,5.017980677999731,-113.080480906,67.0835,0.11699662119,209,0.0,0.330674,66.8388,[-323.79852524],-0.960756,-0.104427,0.0,-24.9277,3.83491610702913,[-849.17326567],0.0782539,0.11699662119,1.3667722719783342,-23.9104,-3.4824,300.0,0.827239,0.828209,2243.5746450306997,1.37483,0.0173914044919,-24.9277,-113.080480906,0.0173914044919,0.0,67.0835,-7.04949,210000,-0.053102,0.11699662119,300,0.790417,210000,-113.080480906,1.14571,300,-0.47091
703,-0.259524,0.0,-1.83919,0.0119757938351,5.011690205999912,-151.047767234,65.7337,0.113276918791,210,0.0,0.310425,65.4172,[-323.79852524],-0.953249,-0.0950717,0.0,-17.7031,3.998921019006957,[-411.22934072],0.0735426,0.113276918791,1.4181327649985178,-16.1481,-3.50933,300.0,0.793054,1.42653,2253.9902628967084,1.05165,0.0119757938351,-17.7031,-151.047767234,0.0119757938351,0.0,65.7337,-8.08213,211000,-0.0833707,0.113276918791,300,0.660387,211000,-151.047767234,1.251,300,-0.479054
706,-0.252421,0.0,-1.89569,1.9382337545,5.011956638998527,-620.400283183,66.0575,0.556092625278,211,0.0,0.330617,65.5634,[-323.79852524],-0.760417,-0.122138,0.0,-15.2729,3.7125942800357734,[-472.82143644],0.0734888,0.556092625278,1.3887829900104407,-12.1697,-3.54959,300.0,0.934523,2.26324,2264.1059750627574,2.27076,1.9382337545,-15.2729,-620.400283183,1.9382337545,0.0,66.0575,-9.68623,212000,-0.048327,0.556092625278,300,0.854585,212000,-620.400283183,1.20431,300,-0.47867
710,-0.275857,0.0,-1.75408,0.0111027645382,5.005062177999207,-144.357240854,65.2539,0.113923498953,212,0.0,0.323594,64.9637,[-323.79852524],-0.929473,-0.100197,0.0,-24.0709,4.058962983055608,[-453.77116074],0.0769568,0.113923498953,1.4449416429979465,-22.105,-3.53009,300.0,0.700217,0.636717,2274.6191925228086,0.66824,0.0111027645382,-24.0709,-144.357240854,0.0111027645382,0.0,65.2539,-8.60009,213000,-0.0645294,0.113923498953,300,0.784063,213000,-144.357240854,1.36508,300,-0.485619
713,-0.264682,0.0,-1.64406,0.0107741936687,5.014965613998356,-163.197272492,67.8477,0.113961535152,213,0.0,0.328632,67.6793,[-323.79852524],-0.825247,-0.0910446,0.0,-25.0912,4.956904724007472,[-400.09452068],0.0778777,0.113961535152,1.9359966740339587,-22.8843,-3.58969,300.0,0.899188,0.681843,2286.516853640851,0.737539,0.0107741936687,-25.0912,-163.197272492,0.0107741936687,0.0,67.8477,-8.29187,214000,-0.0695049,0.113961535152,300,0.83583,214000,-163.197272492,1.2925,300,-0.486764
716,-0.271894,0.0,-1.80754,0.00581615849234,5.002657717999682,-166.028842325,63.8538,0.115478767635,214,0.0,0.328359,63.5566,[-323.79852524],-0.839164,-0.107611,0.0,-16.9296,4.194481144975725,[-424.8610756],0.0768687,0.115478767635,1.5226848710153718,-15.6466,-3.35161,300.0,0.880744,1.23084,2297.2427275828413,1.17716,0.00581615849234,-16.9296,-166.028842325,0.00581615849234,0.0,63.8538,-7.43516,215000,-0.0809788,0.115478767635,300,0.893944,215000,-166.028842325,1.23696,300,-0.471462
720,-0.274105,0.0,-1.82802,0.0161726252601,5.0120533449990035,-170.200853829,64.3701,0.112922418003,215,0.0,0.322727,64.2762,[-323.79852524],-0.852161,-0.120839,0.0,-22.1334,4.426043825023953,[-416.28310809],0.0766714,0.112922418003,1.6199064520296815,-20.2415,-3.44324,300.0,0.849481,0.473295,2308.2835846758935,0.622031,0.0161726252601,-22.1334,-170.200853829,0.0161726252601,0.0,64.3701,-8.48912,216000,-0.0920641,0.112922418003,300,0.900209,216000,-170.200853829,1.16261,300,-0.476003
723,-0.262736,0.0,-1.64648,0.0112450713021,5.002947638999103,-192.902227936,63.7389,0.116156220152,216,0.0,0.311228,63.0808,[-323.79852524],-0.899313,-0.0881696,0.0,-27.6715,4.332100671002991,[-403.24684436],0.0793719,0.116156220152,1.6684420439796668,-25.5748,-3.52163,300.0,0.717968,0.866272,2319.292179922879,0.673319,0.0112450713021,-27.6715,-192.902227936,0.0112450713021,0.0,63.7389,-9.05776,217000,-0.0738048,0.116156220152,300,0.916749,217000,-192.902227936,1.40473,300,-0.476333
