qf2-std,episodes,AverageForwardProgress,episode-length-avg,mean-sq-bellman-error2,episode-length-max,episode-length-min,return-min,return-average,MaxForwardProgress,qf2-avg,mean-sq-bellman-error1,pool-size,log-pi-max,policy-mus-min,last-path-return,StdForwardProgress,time-train,mean-qf-diff,vf-avg,qf1-std,log-pi-mean,qf1-avg,log-sigs-min,total-samples,policy-mus-mean,return-max,log-sigs-mean,log-sigs-max,log-sigs-std,time-total,time-sample,episode-length-std,log-pi-min,policy-mus-std,time-eval,vf-std,policy-mus-max,max-path-return,epoch,return-std,MinForwardProgress,log-pi-std
108.422,36,3.86648423123,1000.0,20.6802,1000,1000,328.558383227,328.558383227,3.86648423123,374.162,21.5345,36000,-3.23586,-2.01481,279.188691218,0.0,8.254776638013936,3.10714,376.907,108.422,-6.31329,374.162,-0.932649,36000,0.0396358,328.558383227,-0.371533,-0.0918918,0.10769,925.9590752911045,1.4519919639842556,0.0,-13.884,0.68421,16.670899455000836,107.756,1.95345,803.532065742,35,0.0,3.86648423123,1.86861
104.369,37,2.4832907648,1000.0,11.1911,1000,1000,191.601106205,191.601106205,2.4832907648,388.425,14.5501,37000,-3.0998,-2.53464,272.301448742,0.0,6.7685121620324935,3.3346,390.789,104.369,-6.23967,388.425,-0.917156,37000,0.0193351,191.601106205,-0.38149,-0.105808,0.111581,950.5416410041435,1.144209755007978,0.0,-12.1436,0.717425,16.672714596999867,105.043,2.12283,803.532065742,36,0.0,2.4832907648,1.74202
112.176,38,6.59048904187,1000.0,13.1391,1000,1000,542.83470593,542.83470593,6.59048904187,377.557,13.3622,38000,-2.82548,-1.93954,390.093443354,0.0,8.087775168007283,3.38204,382.42,112.176,-6.29651,377.557,-0.832713,38000,0.0111408,542.83470593,-0.378405,-0.0918205,0.103704,976.7356429801657,1.4243845760156546,0.0,-12.3003,0.712845,16.675119475999963,111.947,2.23871,803.532065742,37,0.0,6.59048904187,1.76939
105.903,39,2.86048293968,1000.0,18.0111,1000,1000,217.85872943,217.85872943,2.86048293968,373.229,17.4217,39000,-3.0279,-1.7363,332.026074822,0.0,8.411989237047237,3.32764,375.407,105.903,-6.43422,373.229,-0.853474,39000,-0.056765,217.85872943,-0.367176,-0.043548,0.101999,1003.2996884711865,1.4724982909719984,0.0,-13.0986,0.690853,16.680367829001625,104.591,2.06155,803.532065742,38,0.0,2.86048293968,1.89249
112.267,40,5.39451878514,1000.0,17.899,1000,1000,447.340355894,447.340355894,5.39451878514,385.403,18.0754,40000,-3.24525,-2.05937,252.675049702,0.0,6.696558950996405,3.29733,388.463,112.267,-6.31753,385.403,-0.813015,40000,0.000862691,447.340355894,-0.37713,-0.0738432,0.101429,1027.7997306251636,1.1312466529798257,0.0,-16.6366,0.675691,16.67946829599896,111.78,2.01228,803.532065742,39,0.0,5.39451878514,1.86175
116.043,41,2.73957206458,1000.0,17.6579,1000,1000,214.17531691,214.17531691,2.73957206458,378.076,20.3602,41000,-3.44919,-2.56943,318.634192882,0.0,8.139371216058862,3.52318,381.794,116.043,-6.27767,378.076,-0.759607,41000,-0.0212664,214.17531691,-0.371355,0.025435,0.100125,1054.0437057311956,1.4300359659737296,0.0,-13.1926,0.697912,16.67562281100072,116.419,2.26631,803.532065742,40,0.0,2.73957206458,1.79391
110.598,42,3.94002039594,1000.0,18.2951,1000,1000,332.567016665,332.567016665,3.94002039594,379.05,19.6613,42000,-2.61282,-1.90296,227.992546981,0.0,8.388002126001084,3.71163,380.601,110.598,-6.25442,379.05,-0.775778,42000,0.0100216,332.567016665,-0.380873,-0.0352978,0.104834,1080.6233339762584,1.4991069480583974,0.0,-13.358,0.679533,16.686316450999584,110.733,1.96626,803.532065742,41,0.0,3.94002039594,1.75399
117.798,43,2.24665776946,1000.0,18.3088,1000,1000,168.055302195,168.055302195,2.24665776946,376.616,21.4673,43000,-2.90352,-2.67463,196.717696751,0.0,6.720494333030729,3.64066,378.792,117.798,-6.07449,376.616,-0.772594,43000,-0.0436406,168.055302195,-0.375888,-0.0635056,0.106742,1105.156729553275,1.139221205983631,0.0,-12.7825,0.700261,16.682473075001326,117.973,2.06275,803.532065742,42,0.0,2.24665776946,1.66483
116.075,44,4.5645579616,1000.0,13.1949,1000,1000,399.226446109,399.226446109,4.5645579616,371.338,16.5378,44000,-3.42011,-2.01441,513.101828211,0.0,8.366976962008266,3.31241,372.677,116.075,-6.18832,371.338,-0.794556,44000,-0.0673088,399.226446109,-0.365577,-0.0697139,0.104717,1131.7304219762937,1.4755545340103708,0.0,-11.8082,0.645925,16.676755593000053,116.307,2.2132,803.532065742,43,0.0,4.5645579616,1.68519
108.757,45,5.75519313829,1000.0,13.1452,1000,1000,488.821799206,488.821799206,5.75519313829,381.385,13.2512,45000,-3.12634,-2.16705,431.910858737,0.0,8.448205994029195,3.25724,386.233,108.757,-6.22185,381.385,-0.753999,45000,-0.084708,488.821799206,-0.353603,-0.0201461,0.0986719,1158.3454548833088,1.48298912098835,0.0,-12.5517,0.625111,16.74279058600041,108.238,1.8043,803.532065742,44,0.0,5.75519313829,1.70676
116.841,46,7.53385102785,1000.0,10.9582,1000,1000,673.638438734,673.638438734,7.53385102785,369.259,13.5713,46000,-3.7103,-2.33316,155.170013669,0.0,6.69744457197703,3.12354,371.592,116.841,-6.56136,369.259,-0.771286,46000,-0.0225691,673.638438734,-0.357926,-0.0642113,0.099344,1182.8479310912571,1.1368295289721573,0.0,-14.7678,0.657312,16.6719306899995,116.775,1.93969,803.532065742,45,0.0,7.53385102785,1.89047
113.109,47,3.19277992227,1000.0,14.1457,1000,1000,267.853546819,267.853546819,3.19277992227,359.013,13.8239,47000,-3.2664,-1.80578,435.533454878,0.0,8.089982139963467,3.13638,360.732,113.109,-6.42707,359.013,-0.77235,47000,-0.0653125,267.853546819,-0.355436,-0.123313,0.0998929,1209.0901085982605,1.4619175840362004,0.0,-13.4618,0.6346,16.684127260001333,113.829,2.02885,803.532065742,46,0.0,3.19277992227,1.73709
119.062,48,9.75602241101,1000.0,17.8337,1000,1000,888.466656257,888.466656257,9.75602241101,363.488,20.327,48000,-2.94752,-2.01914,987.092027539,0.0,8.180015587988237,3.44786,366.37,119.062,-6.45775,363.488,-0.819286,48000,-0.0172566,888.466656257,-0.351943,-0.0210862,0.0987657,1235.3510399572733,1.4027330440239894,0.0,-15.704,0.660295,16.67655734300024,118.456,2.01679,987.092027539,47,0.0,9.75602241101,1.73155
120.441,49,15.2083480633,1000.0,13.2735,1000,1000,1434.49993225,1434.49993225,15.2083480633,370.72,12.4787,49000,-3.39354,-2.00026,386.683714184,0.0,7.010531884981901,3.00885,375.181,120.441,-6.21977,370.72,-0.838051,49000,-0.0608342,1434.49993225,-0.347844,-0.0554093,0.0936437,1260.2033366742216,1.1598632369659754,0.0,-14.8712,0.657654,16.685481140000775,121.005,2.21302,987.092027539,48,0.0,15.2083480633,1.78035
126.408,50,17.7050814253,1000.0,13.0676,1000,1000,1649.1861082,1649.1861082,17.7050814253,391.186,12.7699,50000,-3.61906,-2.64123,1109.52929682,0.0,8.435930388010092,3.07972,392.995,126.408,-6.44978,391.186,-0.761317,50000,0.0296388,1649.1861082,-0.358433,-0.100403,0.0997423,1286.8627594292466,1.548671598013243,0.0,-12.0494,0.662347,16.682524989999365,126.19,1.88546,1109.52929682,49,0.0,17.7050814253,1.78442
126.829,51,6.67662252575,1000.0,17.3215,1000,1000,602.369139498,602.369139498,6.67662252575,373.061,14.5263,51000,-3.44281,-2.25343,436.43760734,0.0,8.350527767006497,3.16507,375.731,126.829,-6.47243,373.061,-0.709637,51000,-0.0164823,602.369139498,-0.341129,0.0173675,0.0874672,1313.801350178217,1.511508656963997,0.0,-13.8324,0.656535,16.6746538160005,126.54,2.6659,1109.52929682,50,0.0,6.67662252575,1.64186
116.752,52,19.5674745109,1000.0,20.1473,1000,1000,1831.45562814,1831.45562814,19.5674745109,381.167,20.2426,52000,-3.64241,-1.91994,342.836321275,0.0,8.385942908000288,3.13434,387.94,116.752,-6.26432,381.167,-0.755089,52000,-0.032344,1831.45562814,-0.357923,-0.143886,0.093405,1340.3486898902174,1.4871659920027014,0.0,-12.7586,0.647116,17.07258332299898,116.394,1.92739,1109.52929682,51,0.0,19.5674745109,1.55784
130.965,53,5.39634226308,1000.0,20.6275,1000,1000,447.611397788,447.611397788,5.39634226308,392.539,20.6422,53000,-3.67518,-1.80415,452.333145869,0.0,7.7546477830019285,3.24145,395.341,130.965,-6.26045,392.539,-0.712258,53000,-0.0132234,447.611397788,-0.364626,-0.15029,0.091514,1366.2427019292081,1.3310278039898549,0.0,-13.4554,0.674327,16.677034725998965,130.394,1.92365,1109.52929682,52,0.0,5.39634226308,1.69661
145.68,54,4.21925794154,1000.0,18.0704,1000,1000,354.331845643,354.331845643,4.21925794154,394.972,17.9255,54000,-3.43371,-2.36397,929.35461151,0.0,8.161337101009849,3.36016,398.33,145.68,-6.4511,394.972,-0.730161,54000,-0.099044,354.331845643,-0.366154,-0.0549888,0.0945638,1392.5039619022282,1.4264999590086518,0.0,-13.2729,0.686551,16.81155413899978,144.473,2.5029,1109.52929682,53,0.0,4.21925794154,1.87721
144.724,55,5.57300182415,1000.0,22.071,1000,1000,467.394401247,467.394401247,5.57300182415,396.528,19.0493,55000,-3.08532,-2.14864,849.74930259,0.0,8.22029548399405,3.12792,400.177,144.724,-6.35238,396.528,-0.708269,55000,-0.0952626,467.394401247,-0.358706,-0.118851,0.0966055,1418.8339753632572,1.4294321560319077,0.0,-18.869,0.684985,16.674754497998947,143.662,1.87343,1109.52929682,54,0.0,5.57300182415,1.75286
128.657,56,12.9473622207,1000.0,21.4824,1000,1000,1175.28938738,1175.28938738,12.9473622207,373.08,18.6387,56000,-3.10038,-2.25152,882.421778072,0.0,7.1571454720178735,3.1333,375.175,128.657,-6.2802,373.08,-0.857216,56000,-0.106286,1175.28938738,-0.367101,-0.0910637,0.101024,1443.9709339892452,1.2312330639688298,0.0,-12.8708,0.657938,16.67675932200109,128.541,1.87395,1109.52929682,55,0.0,12.9473622207,1.67891
147.82,57,6.45277849012,1000.0,15.9077,1000,1000,557.917997903,557.917997903,6.45277849012,399.299,15.8134,57000,-3.19084,-2.08522,1727.51947844,0.0,8.269564284955777,3.24412,400.778,147.82,-6.3008,399.299,-0.676527,57000,-0.0512681,557.917997903,-0.364217,-0.096086,0.0975931,1470.4077981292266,1.44738008202512,0.0,-12.3738,0.697528,16.749079363999044,146.227,2.7064,1727.51947844,56,0.0,6.45277849012,1.72928
158.833,58,23.2984026108,1000.0,18.4172,1000,1000,2175.28132231,2175.28132231,23.2984026108,410.249,17.0379,58000,-3.49851,-2.09739,1081.16738583,0.0,8.229186855001899,3.2871,413.978,158.833,-6.22526,410.249,-0.776423,58000,-0.0115916,2175.28132231,-0.363446,-0.0611921,0.10011,1496.786364110274,1.4604696510468784,0.0,-11.9392,0.71703,16.72662675200081,158.369,2.09067,1727.51947844,57,0.0,23.2984026108,1.60293
151.91,59,19.1052802215,1000.0,19.7934,1000,1000,1783.66291786,1783.66291786,19.1052802215,395.436,20.0436,59000,-3.34343,-2.357,818.176271554,0.0,6.726058531005037,3.41201,395.565,151.91,-6.09803,395.436,-0.766042,59000,-0.141978,1783.66291786,-0.371613,-0.133164,0.102678,1521.3370838182818,1.1360164979996625,0.0,-13.1798,0.721232,16.68713953400038,149.595,1.81716,1727.51947844,58,0.0,19.1052802215,1.62244
163.144,60,25.0480775014,1000.0,20.6975,1000,1000,2365.44290001,2365.44290001,25.0480775014,425.865,21.9981,60000,-3.18068,-2.73864,680.615351735,0.0,8.445262291979816,3.22858,429.342,163.144,-6.19267,425.865,-0.710527,60000,-0.078451,2365.44290001,-0.373339,-0.103032,0.0934742,1547.9965065162814,1.4858786490185594,0.0,-14.0091,0.712044,16.69417648000126,162.772,2.15701,1727.51947844,59,0.0,25.0480775014,1.76292
163.934,61,24.987965398,1000.0,18.7703,1000,1000,2349.25398082,2349.25398082,24.987965398,402.833,19.2585,61000,-3.45457,-2.05752,638.195319043,0.0,8.305096568998124,3.57288,406.069,163.934,-6.19906,402.833,-0.759273,61000,-0.0993179,2349.25398082,-0.379523,-0.145422,0.0908585,1574.4734651463004,1.489606357019511,0.0,-12.0414,0.700939,16.72768728200026,163.191,1.71422,1727.51947844,60,0.0,24.987965398,1.6476
170.409,62,9.33817258179,1000.0,22.8753,1000,1000,844.846903227,844.846903227,9.33817258179,407.258,24.3681,62000,-2.707,-2.12568,732.045033056,0.0,6.655689382048877,3.48277,410.902,170.409,-6.3053,407.258,-0.732752,62000,-0.0789225,844.846903227,-0.375604,-0.111951,0.0928132,1598.908203050345,1.1006351099986205,0.0,-16.2357,0.715092,16.68184333299905,169.362,2.09389,1727.51947844,61,0.0,9.33817258179,1.78383
166.315,63,29.2506107677,1000.0,22.2894,1000,1000,2751.3163613,2751.3163613,29.2506107677,410.572,26.0739,63000,-2.63903,-2.12381,696.497137616,0.0,9.319231708985171,3.57271,410.4,166.315,-6.22475,410.572,-0.728715,63000,-0.106722,2751.3163613,-0.380402,-0.0920174,0.0963135,1626.5640630093403,1.6664056580102624,0.0,-12.8534,0.696339,16.686088066000593,165.046,2.21453,1727.51947844,62,0.0,29.2506107677,1.82966
183.98,64,13.5778110657,1000.0,15.9759,1000,1000,1230.90426075,1230.90426075,13.5778110657,440.419,16.4413,64000,-3.22528,-2.1941,471.655825011,0.0,9.397589318998143,3.34602,446.34,183.98,-6.09999,440.419,-0.836716,64000,-0.150876,1230.90426075,-0.39069,-0.0687538,0.0974497,1654.2700408473484,1.626579361007316,0.0,-12.2136,0.75815,16.67242078199888,182.651,2.02119,1727.51947844,63,0.0,13.5778110657,1.74068
182.742,65,7.45646015316,1000.0,14.1824,1000,1000,662.747176314,662.747176314,7.45646015316,431.816,14.9484,65000,-3.24054,-1.93856,1201.42059614,0.0,7.545905574004792,3.72991,435.003,182.742,-6.1519,431.816,-0.730983,65000,-0.0262263,662.747176314,-0.38189,-0.0990251,0.0973287,1679.6535741273528,1.1660325049997482,0.0,-12.8125,0.727903,16.676196407001044,182.744,2.52228,1727.51947844,64,0.0,7.45646015316,1.67298
173.888,66,19.6955391821,1000.0,15.5239,1000,1000,1821.25850481,1821.25850481,19.6955391821,417.16,16.3136,66000,-3.55856,-1.83749,787.751164787,0.0,9.283960164002565,3.53495,420.333,173.888,-6.22796,417.16,-0.771515,66000,-0.040132,1821.25850481,-0.384662,-0.111442,0.100405,1707.3418036893709,1.7219626820151461,0.0,-13.7615,0.722942,16.684766518999822,172.995,2.07602,1727.51947844,65,0.0,19.6955391821,1.75252
198.328,67,11.58015889,1000.0,21.6789,1000,1000,1073.97602818,1073.97602818,11.58015889,430.511,20.294,67000,-3.00001,-2.05166,1506.93377258,0.0,9.342027196997151,3.77003,434.882,198.328,-6.24531,430.511,-0.776559,67000,-0.0896855,1073.97602818,-0.385233,-0.0285586,0.105499,1735.0249430963631,1.6739070389976405,0.0,-15.3123,0.727889,16.67441511600009,197.247,2.31824,1727.51947844,66,0.0,11.58015889,1.77798
207.737,68,6.09778770094,1000.0,24.7458,1000,1000,543.483458891,543.483458891,6.09778770094,431.593,22.2833,68000,-3.14111,-1.94727,1246.82348267,0.0,8.904798567000398,3.68093,436.033,207.737,-6.07568,431.593,-0.772308,68000,-0.0963716,543.483458891,-0.390605,-0.060741,0.101541,1762.133268932359,1.5298763749942736,0.0,-12.7482,0.707473,16.667404668998643,207.532,2.23492,1727.51947844,67,0.0,6.09778770094,1.61328
204.79,69,15.2617547345,1000.0,27.7012,1000,1000,1397.75934914,1397.75934914,15.2617547345,440.95,28.7663,69000,-3.4339,-2.19339,964.117676276,0.0,9.254303267020077,3.70596,441.0,204.79,-6.10559,440.95,-0.727783,69000,-0.144065,1397.75934914,-0.387328,-0.126779,0.100088,1789.7169485683735,1.6516377279949666,0.0,-11.9263,0.734427,16.675092386998585,204.654,1.948,1727.51947844,68,0.0,15.2617547345,1.58094
206.833,70,8.5046726004,1000.0,30.8953,1000,1000,778.544237705,778.544237705,8.5046726004,444.52,29.7353,70000,-3.40837,-1.96568,456.617817062,0.0,9.118128957019508,3.19156,448.774,206.833,-6.13248,444.52,-0.752977,70000,-0.114927,778.544237705,-0.389434,-0.113948,0.101548,1817.1404238524228,1.630300110027747,0.0,-12.5417,0.717907,16.68007874200157,205.548,2.00844,1727.51947844,69,0.0,8.5046726004,1.79392
216.084,71,8.45224121151,1000.0,49.9276,1000,1000,764.412713036,764.412713036,8.45224121151,437.91,52.9814,71000,-2.80403,-2.24357,674.968810338,0.0,9.229056584983482,3.52596,441.902,216.084,-6.03892,437.91,-0.859689,71000,-0.136754,764.412713036,-0.397998,-0.0657682,0.10202,1844.6273142553928,1.5817731059869402,0.0,-10.7426,0.743425,16.67752323899913,214.59,3.18377,1727.51947844,70,0.0,8.45224121151,1.62071
223.61,72,12.5303346956,1000.0,29.3012,1000,1000,1138.11975613,1138.11975613,12.5303346956,451.469,28.618,72000,-2.93295,-2.17737,693.826867049,0.0,7.9290194580007665,3.48339,451.315,223.61,-6.08607,451.469,-0.746703,72000,-0.0910374,1138.11975613,-0.399801,-0.107424,0.103467,1870.4612499634259,1.230917473030786,0.0,-12.6867,0.739604,16.672338131998913,224.121,2.04556,1727.51947844,71,0.0,12.5303346956,1.63459
213.159,73,10.6875809611,1000.0,28.925,1000,1000,944.878586239,944.878586239,10.6875809611,427.696,31.2115,73000,-3.07158,-2.54202,2070.46883872,0.0,9.12881598499007,4.02452,429.181,213.159,-6.09973,427.696,-0.745778,73000,-0.067963,944.878586239,-0.395702,-0.035474,0.103,1897.88451676343,1.620935767017727,0.0,-13.0948,0.758492,16.674181249998583,212.682,2.89498,2070.46883872,72,0.0,10.6875809611,1.59058
211.645,74,16.28135236,1000.0,19.5356,1000,1000,1509.03057894,1509.03057894,16.28135236,440.675,19.814,74000,-3.29248,-2.26882,1436.15310861,0.0,9.166507823998472,3.71242,443.39,211.645,-6.2223,440.675,-0.766074,74000,-0.0452614,1509.03057894,-0.408648,-0.053284,0.101305,1925.3360070754516,1.612772175025384,0.0,-16.2924,0.738697,16.682789292999587,211.339,2.10806,2070.46883872,73,0.0,16.28135236,1.86032
246.745,75,19.5829434863,1000.0,28.6915,1000,1000,1823.34361636,1823.34361636,19.5829434863,460.989,32.3226,75000,-3.13107,-1.98495,1032.81878919,0.0,7.3986606219514215,3.56516,461.004,246.745,-6.02442,460.989,-0.806359,75000,-0.0829701,1823.34361636,-0.408869,-0.0811288,0.101811,1950.5234671794024,1.1127641690000019,0.0,-12.095,0.753863,16.665687204998903,245.68,2.34299,2070.46883872,74,0.0,19.5829434863,1.81168
250.355,76,22.4930797984,1000.0,35.8037,1000,1000,2121.74163051,2121.74163051,22.4930797984,439.997,32.7793,76000,-3.08345,-2.1235,725.472998495,0.0,9.130253772993456,3.80858,439.962,250.355,-6.17753,439.997,-0.788603,76000,-0.151431,2121.74163051,-0.398649,-0.117487,0.106188,1977.9800936134016,1.6491552750048868,0.0,-13.1962,0.727386,16.686708376999377,247.986,2.30061,2070.46883872,75,0.0,22.4930797984,1.82634
250.522,77,13.274090974,1000.0,33.2451,1000,1000,1224.73099166,1224.73099166,13.274090974,485.911,38.1084,77000,-3.0827,-2.30696,919.049081748,0.0,9.227808320954864,4.09939,489.131,250.522,-5.97804,485.911,-0.829755,77000,-0.0796951,1224.73099166,-0.402556,0.0133254,0.108872,2005.4998146003418,1.6136778549862356,0.0,-15.2917,0.765186,16.674457184999483,248.928,2.21411,2070.46883872,76,0.0,13.274090974,1.79331
247.752,78,17.6334837101,1000.0,32.4151,1000,1000,1640.76650346,1640.76650346,17.6334837101,452.607,33.2626,78000,-3.16358,-2.07399,2392.69544723,0.0,7.636689803999616,3.99333,454.655,247.752,-6.15661,452.607,-0.859357,78000,-0.102439,1640.76650346,-0.402884,-0.106971,0.108756,2030.9524253283817,1.1313351380395034,0.0,-14.0341,0.768977,16.673525445999985,245.787,2.14899,2392.69544723,77,0.0,17.6334837101,1.78841
273.82,79,25.1540125972,1000.0,34.0891,1000,1000,2365.72390373,2365.72390373,25.1540125972,476.51,29.5583,79000,-3.20733,-2.03483,1527.24614919,0.0,9.61184207496808,3.80738,478.428,273.82,-6.15091,476.51,-0.75203,79000,-0.107048,2365.72390373,-0.402526,-0.0975426,0.105067,2058.937520985339,1.6952505679873866,0.0,-13.1598,0.740971,16.68568339199919,273.518,2.17609,2392.69544723,78,0.0,25.1540125972,1.80744
248.938,80,29.2832026365,1000.0,26.715,1000,1000,2782.84053089,2782.84053089,29.2832026365,451.031,28.0678,80000,-2.74295,-2.53008,797.841593704,0.0,9.649659633983902,3.84286,453.121,248.938,-6.16088,451.031,-0.888308,80000,-0.115677,2782.84053089,-0.394978,-0.00199148,0.111931,2086.921549230279,1.661448639959417,0.0,-13.3617,0.74091,16.680505038000774,250.049,1.8657,2392.69544723,79,0.0,29.2832026365,1.67553
256.76,81,2.9327982653,1000.0,50.3188,1000,1000,244.362072632,244.362072632,2.9327982653,465.948,47.5886,81000,-2.75802,-2.17697,2277.89104676,0.0,9.515198738003164,3.99857,466.816,256.76,-6.04784,465.948,-0.773414,81000,-0.0894638,244.362072632,-0.40702,-0.0291581,0.117421,2114.8101087483155,1.694602552031938,0.0,-13.042,0.775567,16.676895524999054,255.718,2.12025,2392.69544723,80,0.0,2.9327982653,1.81428
274.455,82,30.5786582658,1000.0,40.7859,1000,1000,2901.76885055,2901.76885055,30.5786582658,504.004,42.2385,82000,-2.25503,-2.24163,2620.29781398,0.0,9.327727212034006,4.49529,508.988,274.455,-6.05029,504.004,-0.792827,82000,-0.0856718,2901.76885055,-0.403898,-0.0120156,0.114103,2142.3527761163405,1.5379149929922278,0.0,-11.9768,0.78816,16.67823006800063,275.256,1.91806,2620.29781398,81,0.0,30.5786582658,1.7387
274.305,83,30.6996016787,1000.0,42.9809,1000,1000,2898.63207438,2898.63207438,30.6996016787,487.747,44.3287,83000,-3.28917,-2.19042,2546.76781049,0.0,9.623917471037203,3.99103,487.327,274.305,-6.09813,487.747,-0.761924,83000,-0.191978,2898.63207438,-0.399653,-0.0540155,0.107221,2170.373719886389,1.71719567701075,0.0,-16.2228,0.752296,16.679555378999794,274.326,2.09567,2620.29781398,82,0.0,30.6996016787,1.71128
269.895,84,3.63011578688,1000.0,55.354,1000,1000,322.402519351,322.402519351,3.63011578688,507.688,46.1753,84000,-2.96429,-2.35799,2285.48533365,0.0,9.58848707100151,4.46149,506.869,269.895,-6.11524,507.688,-0.771637,84000,-0.0823485,322.402519351,-0.403814,-0.0589626,0.114772,2198.3868149384234,1.745568827029274,0.0,-13.5119,0.798998,16.68459259500014,269.309,2.37445,2620.29781398,83,0.0,3.63011578688,1.88458
285.503,85,4.66938861718,1000.0,37.5915,1000,1000,401.231711347,401.231711347,4.66938861718,513.305,33.4223,85000,-2.7602,-2.22642,2389.87952121,0.0,7.966889868985163,4.03859,519.094,285.503,-5.99575,513.305,-0.828567,85000,-0.0314347,401.231711347,-0.411963,0.0139132,0.108567,2224.1564433473304,1.1309811009214172,0.0,-13.3289,0.765253,16.675459158001104,285.239,1.99554,2620.29781398,84,0.0,4.66938861718,1.76553
292.664,86,15.8979880772,1000.0,31.1895,1000,1000,1481.64819228,1481.64819228,15.8979880772,508.622,30.105,86000,-3.03631,-2.35872,2535.40935806,0.0,9.691901917971336,4.54144,510.607,292.664,-6.27586,508.622,-0.77764,86000,-0.0939051,1481.64819228,-0.394772,0.0724096,0.112728,2252.1805465262823,1.652990181977657,0.0,-13.3711,0.794297,16.68090125300114,292.542,2.29353,2620.29781398,85,0.0,15.8979880772,1.81235
289.374,87,19.4462978136,1000.0,40.6057,1000,1000,1825.95480704,1825.95480704,19.4462978136,510.445,37.6347,87000,-3.275,-2.92043,1285.79849326,0.0,9.674145816965392,4.53825,516.414,289.374,-6.01478,510.445,-0.79662,87000,-0.106284,1825.95480704,-0.398314,-0.0167054,0.112259,2280.29848812226,1.7684506750119908,0.0,-12.3726,0.805838,16.67731316699974,289.42,2.41776,2620.29781398,86,0.0,19.4462978136,1.63931
279.283,88,7.27066575775,1000.0,30.7848,1000,1000,654.653327828,654.653327828,7.27066575775,520.347,28.9776,88000,-2.89012,-2.4429,1498.61173971,0.0,7.8211336490549,4.40618,522.676,279.283,-6.17398,520.347,-0.823412,88000,-0.146804,654.653327828,-0.40372,-0.0811711,0.119617,2305.9011504132723,1.1040506669542083,0.0,-15.672,0.800249,16.672931225000866,277.887,2.3738,2620.29781398,87,0.0,7.27066575775,1.90979
306.588,89,7.51050780827,1000.0,57.379,1000,1000,677.415036872,677.415036872,7.51050780827,513.298,52.6633,89000,-2.95764,-2.4912,728.358579022,0.0,9.733918947000348,4.62912,518.279,306.588,-6.27552,513.298,-0.823868,89000,-0.0896062,677.415036872,-0.401922,-0.102061,0.11556,2334.0691735282544,1.7552566379799828,0.0,-12.2501,0.832666,16.682051657000557,305.827,2.17948,2620.29781398,88,0.0,7.51050780827,1.8306
293.05,90,32.6574344678,1000.0,45.2823,1000,1000,3087.00409778,3087.00409778,32.6574344678,491.871,41.9103,90000,-2.95127,-2.33358,2791.43138191,0.0,9.82408018897695,4.39905,497.332,293.05,-5.99974,491.871,-0.911454,90000,-0.0939937,3087.00409778,-0.403179,0.0590721,0.122939,2362.2874230941925,1.7137710129627521,0.0,-12.7298,0.785998,16.68574937500125,291.431,2.81828,2791.43138191,89,0.0,32.6574344678,1.66961
296.984,91,20.0809136194,1000.0,49.68,1000,1000,1868.15530705,1868.15530705,20.0809136194,520.095,51.6709,91000,-2.93811,-2.60783,1064.363125,0.0,7.931152147999455,4.44679,521.286,296.984,-6.1099,520.095,-0.803133,91000,-0.0910639,1868.15530705,-0.402395,-0.0394138,0.115679,2387.9753013241716,1.086889069983954,0.0,-16.3416,0.807301,16.672895867999614,295.643,2.25309,2791.43138191,90,0.0,20.0809136194,1.86887
308.846,92,3.71574001016,1000.0,49.1093,1000,1000,327.718321497,327.718321497,3.71574001016,527.128,43.3635,92000,-2.9288,-2.46164,2442.7189391,0.0,9.92629954700169,3.82429,527.126,308.846,-6.01696,527.128,-0.858762,92000,-0.0453713,327.718321497,-0.397952,-0.105082,0.113032,2416.318395615175,1.7331819390037708,0.0,-13.8505,0.81314,16.676235052000266,309.079,2.34812,2791.43138191,91,0.0,3.71574001016,1.72301
315.399,93,32.6650233022,1000.0,46.7532,1000,1000,3100.95142719,3100.95142719,32.6650233022,519.963,41.2398,93000,-3.39414,-2.50471,1926.95231652,0.0,9.811482168966904,4.62085,521.744,315.399,-6.30172,519.963,-0.775203,93000,-0.089285,3100.95142719,-0.392537,-0.0679896,0.121066,2444.593070300136,1.7795018819924735,0.0,-13.4926,0.7954,16.68638551299955,315.133,2.38292,2791.43138191,92,0.0,32.6650233022,1.85772
312.297,94,32.5782847157,1000.0,35.9704,1000,1000,3103.42689355,3103.42689355,32.5782847157,515.905,37.6752,94000,-3.33347,-2.43559,721.373581709,0.0,8.841305247982746,4.68991,519.664,312.297,-6.12682,515.905,-0.813729,94000,-0.0298483,3103.42689355,-0.385059,-0.0721736,0.112616,2471.5535053681742,1.441017259056025,0.0,-15.3642,0.803355,16.689891182999418,312.105,2.31732,2791.43138191,93,0.0,32.5782847157,1.71729
305.12,95,5.91156478825,1000.0,78.8379,1000,1000,510.006553294,510.006553294,5.91156478825,541.795,68.4088,95000,-3.32313,-2.57278,2402.91984688,0.0,10.048013746014476,5.00299,545.58,305.12,-6.32658,541.795,-0.723481,95000,-0.0198744,510.006553294,-0.389651,-0.0647464,0.108481,2500.0718341731554,1.7854923559680174,0.0,-13.5304,0.835068,16.677618642999732,305.223,3.19871,2791.43138191,94,0.0,5.91156478825,1.73475
